Results Table 1
,Specimen label,Width,Thickness,Length,Tensile strain (Displacement) at Break (Standard),Maximum Tensile stress
,,(mm),(mm),(mm),(%),(MPa)
"1","Steel-1","12.73","4.06","68.81","44.14","239.24"
"2","Steel-2.1","12.73","3.05","71.09","14.16","311.81"
"3","Steel-2.2","11.76","2.84","76.71","13.13","370.91"
"4","Steel-2.3","10.85","2.72","84.89","11.50","420.57"

1,Time,Displacement,Force
,(s),(mm),(N)
"","11.5430","2.4246","12182.0479"
"","11.6430","2.4461","12191.5586"
"","11.7430","2.4667","12189.2227"
"","11.8430","2.4887","12202.4502"
"","11.9430","2.5097","12189.8848"
"","12.0430","2.5306","12202.5781"
"","12.1430","2.5517","12196.2432"
"","12.2430","2.5727","12204.6387"
"","12.3430","2.5948","12211.8799"
"","12.4430","2.6150","12200.5059"
"","12.5430","2.6367","12215.4580"
"","12.6430","2.6574","12208.2217"
"","12.7430","2.6789","12219.6895"
"","12.8430","2.7004","12210.8291"
"","12.9430","2.7210","12220.3311"
"","13.0430","2.7425","12216.8672"
"","13.1430","2.7631","12222.5762"
"","13.2430","2.7853","12231.6377"
"","13.3430","2.8057","12217.9297"
"","13.4430","2.8272","12236.7344"
"","13.5430","2.8480","12224.6572"
"","13.6430","2.8692","12236.4902"
"","13.7430","2.8912","12232.6387"
"","13.8430","2.9114","12234.2490"
"","13.9430","2.9332","12236.6631"
"","14.0430","2.9536","12236.3779"
"","14.1430","2.9756","12249.6299"
"","14.2430","2.9964","12236.5898"
"","14.3430","3.0177","12251.1699"
"","14.4430","3.0385","12241.1709"
"","14.5430","3.0595","12251.3613"
"","14.6430","3.0817","12253.5010"
"","14.7430","3.1018","12245.6162"
"","14.8430","3.1236","12256.3643"
"","14.9430","3.1441","12253.2002"
"","15.0430","3.1658","12263.2256"
"","15.1430","3.1872","12253.0010"
"","15.2430","3.2079","12263.5596"
"","15.3430","3.2292","12259.3174"
"","15.4430","3.2499","12264.2051"
"","15.5430","3.2722","12271.4688"
"","15.6430","3.2923","12258.8799"
"","15.7430","3.3141","12274.1221"
"","15.8430","3.3346","12263.9355"
"","15.9430","3.3561","12278.9277"
"","16.0430","3.3779","12269.2070"
"","16.1430","3.3981","12276.4160"
"","16.2430","3.4199","12274.8066"
"","16.3430","3.4404","12275.8271"
"","16.4430","3.4627","12286.8857"
"","16.5430","3.4832","12272.6934"
"","16.6430","3.5047","12287.8916"
"","16.7430","3.5254","12276.8896"
"","16.8430","3.5467","12291.0381"
"","16.9430","3.5683","12285.1836"
"","17.0430","3.5886","12286.0381"
"","17.1430","3.6104","12289.4170"
"","17.2430","3.6309","12288.2383"
"","17.3430","3.6526","12299.4180"
"","17.4430","3.6738","12286.5889"
"","17.5430","3.6949","12300.8359"
"","17.6430","3.7159","12290.9424"
"","17.7430","3.7368","12298.9922"
"","17.8430","3.7591","12302.3232"
"","17.9430","3.7793","12294.8232"
"","18.0430","3.8010","12304.1641"
"","18.1430","3.8215","12298.4941"
"","18.2430","3.8433","12312.5547"
"","18.3430","3.8644","12298.9043"
"","18.4430","3.8852","12310.2852"
"","18.5430","3.9064","12302.0889"
"","18.6430","3.9272","12309.2773"
"","18.7430","3.9495","12316.1230"
"","18.8430","3.9697","12302.9375"
"","18.9430","3.9915","12319.1768"
"","19.0430","4.0120","12310.1582"
"","19.1430","4.0336","12323.1006"
"","19.2430","4.0552","12311.8926"
"","19.3430","4.0756","12317.8340"
"","19.4430","4.0974","12317.6074"
"","19.5430","4.1176","12315.3564"
"","19.6430","4.1400","12327.9492"
"","19.7430","4.1604","12313.0029"
"","19.8430","4.1818","12326.8213"
"","19.9430","4.2026","12321.0234"
"","20.0430","4.2238","12330.4277"
"","20.1430","4.2457","12327.0068"
"","20.2430","4.2660","12324.8281"
"","20.3430","4.2878","12328.6172"
"","20.4430","4.3082","12325.3018"
"","20.5430","4.3302","12337.6123"
"","20.6430","4.3511","12324.0361"
"","20.7430","4.3723","12341.2734"
"","20.8430","4.3933","12329.4316"
"","20.9430","4.4141","12337.2695"
"","21.0430","4.4364","12338.7734"
"","21.1430","4.4563","12326.9375"
"","21.2430","4.4783","12339.3379"
"","21.3430","4.4986","12331.0840"
"","21.4430","4.5206","12349.9346"
"","21.5430","4.5419","12335.3701"
"","21.6430","4.5627","12347.6953"
"","21.7430","4.5839","12336.7979"
"","21.8430","4.6045","12345.1133"
"","21.9430","4.6270","12350.6953"
"","22.0430","4.6470","12334.3779"
"","22.1430","4.6688","12351.6797"
"","22.2430","4.6894","12340.3135"
"","22.3430","4.7110","12353.8438"
"","22.4430","4.7326","12345.2637"
"","22.5430","4.7528","12349.1602"
"","22.6430","4.7745","12349.3809"
"","22.7430","4.7952","12350.7461"
"","22.8430","4.8172","12357.4561"
"","22.9430","4.8378","12345.6914"
"","23.0430","4.8591","12358.0713"
"","23.1430","4.8800","12349.8125"
"","23.2430","4.9013","12361.0166"
"","23.3430","4.9230","12353.7715"
"","23.4430","4.9434","12356.2588"
"","23.5430","4.9650","12358.7305"
"","23.6430","4.9856","12354.4336"
"","23.7430","5.0074","12363.3164"
"","23.8430","5.0284","12355.5703"
"","23.9430","5.0496","12364.6416"
"","24.0430","5.0705","12356.6113"
"","24.1430","5.0916","12366.3379"
"","24.2430","5.1136","12366.0732"
"","24.3430","5.1337","12359.2129"
"","24.4430","5.1557","12367.4277"
"","24.5430","5.1761","12361.9209"
"","24.6430","5.1979","12372.8281"
"","24.7430","5.2193","12361.8184"
"","24.8430","5.2401","12370.3008"
"","24.9430","5.2613","12362.9238"
"","25.0430","5.2819","12369.1162"
"","25.1430","5.3042","12373.0898"
"","25.2430","5.3245","12362.3730"
"","25.3430","5.3460","12373.6504"
"","25.4430","5.3667","12367.7129"
"","25.5430","5.3882","12378.2051"
"","25.6430","5.4099","12370.7910"
"","25.7430","5.4303","12373.4697"
"","25.8430","5.4518","12373.0811"
"","25.9430","5.4724","12371.8477"
"","26.0430","5.4945","12381.6240"
"","26.1430","5.5152","12367.0586"
"","26.2430","5.5366","12381.3789"
"","26.3430","5.5573","12372.8906"
"","26.4430","5.5785","12381.9160"
"","26.5430","5.6004","12377.5283"
"","26.6430","5.6206","12375.2051"
"","26.7430","5.6424","12379.9541"
"","26.8430","5.6628","12376.3535"
"","26.9430","5.6849","12387.9512"
"","27.0430","5.7059","12373.9307"
"","27.1430","5.7267","12386.1289"
"","27.2430","5.7479","12377.8457"
"","27.3430","5.7688","12385.4268"
"","27.4430","5.7911","12386.9619"
"","27.5430","5.8112","12376.0264"
"","27.6430","5.8330","12385.0205"
"","27.7430","5.8535","12379.5059"
"","27.8430","5.8753","12392.0264"
"","27.9430","5.8966","12378.9658"
"","28.0430","5.9173","12390.9043"
"","28.1430","5.9386","12382.2754"
"","28.2430","5.9593","12386.8398"
"","28.3430","5.9815","12392.0186"
"","28.4430","6.0018","12378.7070"
"","28.5430","6.0233","12389.7109"
"","28.6430","6.0441","12383.9336"
"","28.7430","6.0656","12394.1514"
"","28.8430","6.0871","12387.6055"
"","28.9430","6.1076","12389.1230"
"","29.0430","6.1292","12389.3223"
"","29.1430","6.1497","12388.7070"
"","29.2430","6.1720","12396.4932"
"","29.3430","6.1925","12382.4365"
"","29.4430","6.2137","12396.4180"
"","29.5430","6.2346","12386.7734"
"","29.6430","6.2558","12396.3291"
"","29.7430","6.2778","12392.8984"
"","29.8430","6.2977","12387.8535"
"","29.9430","6.3198","12394.5459"
"","30.0430","6.3403","12390.6006"
"","30.1430","6.3623","12400.6455"
"","30.2430","6.3830","12385.1855"
"","30.3430","6.4044","12400.8887"
"","30.4430","6.4254","12389.8838"
"","30.5430","6.4462","12397.7881"
"","30.6430","6.4684","12395.7480"
"","30.7430","6.4885","12388.4609"
"","30.8430","6.5104","12398.0156"
"","30.9430","6.5308","12390.8516"
"","31.0430","6.5525","12401.9277"
"","31.1430","6.5739","12392.5645"
"","31.2430","6.5946","12400.2598"
"","31.3430","6.6159","12394.4199"
"","31.4430","6.6365","12396.9043"
"","31.5430","6.6588","12403.2803"
"","31.6430","6.6791","12387.9004"
"","31.7430","6.7008","12401.4209"
"","31.8430","6.7214","12393.0020"
"","31.9430","6.7429","12405.4980"
"","32.0430","6.7647","12398.6572"
"","32.1430","6.7848","12399.4014"
"","32.2430","6.8063","12397.5635"
"","32.3430","6.8269","12397.2549"
"","32.4430","6.8490","12402.5664"
"","32.5430","6.8698","12390.0098"
"","32.6430","6.8912","12403.3232"
"","32.7430","6.9120","12394.4756"
"","32.8430","6.9333","12408.2842"
"","32.9430","6.9553","12402.7656"
"","33.0430","6.9753","12397.9111"
"","33.1430","6.9971","12401.1777"
"","33.2430","7.0176","12395.4277"
"","33.3430","7.0395","12405.2988"
"","33.4430","7.0605","12391.3701"
"","33.5430","7.0815","12405.0840"
"","33.6430","7.1027","12397.1426"
"","33.7430","7.1236","12403.8105"
"","33.8430","7.1457","12406.0449"
"","33.9430","7.1658","12395.9424"
"","34.0430","7.1876","12404.2061"
"","34.1430","7.2081","12396.5781"
"","34.2430","7.2298","12406.2578"
"","34.3430","7.2513","12397.0166"
"","34.4430","7.2719","12403.4404"
"","34.5430","7.2935","12399.2959"
"","34.6430","7.3138","12400.6494"
"","34.7430","7.3362","12409.0840"
"","34.8430","7.3565","12393.5195"
"","34.9430","7.3779","12404.4639"
"","35.0430","7.3986","12395.6104"
"","35.1430","7.4201","12407.0967"
"","35.2430","7.4417","12397.1963"
"","35.3430","7.4622","12402.7568"
"","35.4430","7.4838","12399.0596"
"","35.5430","7.5044","12402.5459"
"","35.6430","7.5265","12408.4482"
"","35.7430","7.5472","12394.4346"
"","35.8430","7.5686","12407.4404"
"","35.9430","7.5894","12395.9307"
"","36.0430","7.6107","12407.5645"
"","36.1430","7.6326","12401.0381"
"","36.2430","7.6526","12396.1904"
"","36.3430","7.6743","12403.2559"
"","36.4430","7.6949","12396.8545"
"","36.5430","7.7168","12408.0186"
"","36.6430","7.7379","12393.9521"
"","36.7430","7.7587","12408.4990"
"","36.8430","7.7800","12397.6270"
"","36.9430","7.8008","12403.9648"
"","37.0430","7.8233","12407.7891"
"","37.1430","7.8432","12393.5391"
"","37.2430","7.8650","12404.1270"
"","37.3430","7.8856","12395.2998"
"","37.4430","7.9071","12407.7607"
"","37.5430","7.9286","12394.8994"
"","37.6430","7.9491","12404.4453"
"","37.7430","7.9706","12397.3701"
"","37.8430","7.9912","12400.6934"
"","37.9430","8.0134","12406.5723"
"","38.0430","8.0337","12390.5361"
"","38.1430","8.0554","12404.9258"
"","38.2430","8.0760","12393.6602"
"","38.3430","8.0974","12406.6104"
"","38.4430","8.1194","12398.7188"
"","38.5430","8.1397","12399.3477"
"","38.6430","8.1614","12398.7842"
"","38.7430","8.1816","12395.5312"
"","38.8430","8.2040","12406.9053"
"","38.9430","8.2244","12389.4434"
"","39.0430","8.2458","12402.2461"
"","39.1430","8.2667","12393.6992"
"","39.2430","8.2877","12401.6904"
"","39.3430","8.3100","12400.2246"
"","39.4430","8.3299","12392.9844"
"","39.5430","8.3518","12400.9658"
"","39.6430","8.3723","12393.7842"
"","39.7430","8.3943","12403.0508"
"","39.8430","8.4152","12388.9980"
"","39.9430","8.4361","12400.6670"
"","40.0430","8.4573","12391.3945"
"","40.1430","8.4781","12399.5850"
"","40.2430","8.5005","12399.3975"
"","40.3430","8.5204","12388.2529"
"","40.4430","8.5423","12398.6426"
"","40.5430","8.5628","12390.3359"
"","40.6430","8.5844","12400.3184"
"","40.7430","8.6058","12389.9053"
"","40.8430","8.6266","12397.2256"
"","40.9430","8.6479","12389.6436"
"","41.0430","8.6686","12393.3916"
"","41.1430","8.6907","12398.9912"
"","41.2430","8.7112","12385.9453"
"","41.3430","8.7328","12396.6123"
"","41.4430","8.7534","12386.8291"
"","41.5430","8.7749","12397.5684"
"","41.6430","8.7966","12388.7744"
"","41.7430","8.8168","12390.5908"
"","41.8430","8.8388","12392.0742"
"","41.9430","8.8588","12387.5264"
"","42.0430","8.8811","12397.2812"
"","42.1430","8.9020","12381.5137"
"","42.2430","8.9232","12393.2812"
"","42.3430","8.9440","12384.1445"
"","42.4430","8.9652","12392.2178"
"","42.5430","8.9874","12390.2207"
"","42.6430","9.0075","12383.9424"
"","42.7430","9.0290","12388.1631"
"","42.8430","9.0495","12383.0361"
"","42.9430","9.0715","12393.5107"
"","43.0430","9.0926","12378.4980"
"","43.1430","9.1133","12387.4463"
"","43.2430","9.1347","12383.5762"
"","43.3430","9.1556","12387.3018"
"","43.4430","9.1776","12389.4268"
"","43.5430","9.1977","12376.9658"
"","43.6430","9.2195","12386.4336"
"","43.7430","9.2402","12378.5020"
"","43.8430","9.2618","12385.4707"
"","43.9430","9.2833","12378.5488"
"","44.0430","9.3040","12383.5703"
"","44.1430","9.3254","12380.9834"
"","44.2430","9.3459","12380.9365"
"","44.3430","9.3682","12386.7520"
"","44.4430","9.3885","12372.5537"
"","44.5430","9.4100","12382.4375"
"","44.6430","9.4307","12372.6729"
"","44.7430","9.4520","12381.2119"
"","44.8430","9.4739","12376.6338"
"","44.9430","9.4942","12375.0742"
"","45.0430","9.5160","12375.9092"
"","45.1430","9.5364","12373.2676"
"","45.2430","9.5586","12383.8301"
"","45.3430","9.5792","12365.0723"
"","45.4430","9.6005","12379.5215"
"","45.5430","9.6213","12365.8848"
"","45.6430","9.6425","12375.7256"
"","45.7430","9.6645","12373.7764"
"","45.8430","9.6847","12366.6367"
"","45.9430","9.7064","12373.7158"
"","46.0430","9.7268","12368.3721"
"","46.1430","9.7488","12376.7549"
"","46.2430","9.7697","12361.9385"
"","46.3430","9.7906","12370.3164"
"","46.4430","9.8119","12362.3076"
"","46.5430","9.8328","12368.0371"
"","46.6430","9.8550","12370.4531"
"","46.7430","9.8754","12360.4072"
"","46.8430","9.8971","12369.7510"
"","46.9430","9.9175","12360.8750"
"","47.0430","9.9391","12369.2744"
"","47.1430","9.9606","12358.8350"
"","47.2430","9.9812","12364.1934"
"","47.3430","10.0026","12358.3643"
"","47.4430","10.0233","12360.3018"
"","47.5430","10.0454","12364.5742"
"","47.6430","10.0659","12351.4639"
"","47.6800","10.0735","12356.2412"
4,Time,Displacement,Force
,(s),(mm),(N)
"","0.0000","0.0000","40.3766"
"","0.1000","0.0036","40.6731"
"","0.2000","0.0168","41.1484"
"","0.3000","0.0462","41.7676"
"","0.4000","0.0670","42.5046"
"","0.5000","0.0879","43.6832"
"","0.6000","0.1092","44.5928"
"","0.7000","0.1302","50.4129"
"","0.8000","0.1515","59.7459"
"","0.9000","0.1732","177.5233"
"","0.9760","0.1885","428.1584"
"","1.0450","0.2032","680.4917"
"","1.1310","0.2215","932.0881"
"","1.2180","0.2393","1183.8243"
"","1.2990","0.2574","1435.6587"
"","1.3970","0.2779","1687.3665"
"","1.4940","0.2981","1938.2285"
"","1.5940","0.3194","2189.1140"
"","1.6940","0.3401","2436.3162"
"","1.7910","0.3617","2687.3010"
"","1.8910","0.3820","2910.5635"
"","1.9910","0.4036","3161.1067"
"","2.0910","0.4243","3384.7749"
"","2.1910","0.4457","3624.8042"
"","2.2910","0.4675","3854.1174"
"","2.3910","0.4878","4069.2839"
"","2.4910","0.5094","4296.9810"
"","2.5910","0.5300","4512.1851"
"","2.6910","0.5521","4748.8955"
"","2.7910","0.5727","4953.5054"
"","2.8910","0.5939","5180.6680"
"","2.9910","0.6148","5390.8530"
"","3.0910","0.6360","5618.1533"
"","3.1910","0.6580","5844.2202"
"","3.2910","0.6782","6050.4878"
"","3.3910","0.6999","6282.2378"
"","3.4910","0.7204","6489.6152"
"","3.5910","0.7425","6724.7769"
"","3.6910","0.7634","6915.0640"
"","3.7910","0.7845","7122.3931"
"","3.8910","0.8054","7314.2588"
"","3.9910","0.8264","7518.8770"
"","4.0910","0.8485","7730.4893"
"","4.1910","0.8687","7911.9473"
"","4.2910","0.8906","8119.4297"
"","4.3910","0.9111","8296.6123"
"","4.4910","0.9329","8500.3379"
"","4.5910","0.9540","8682.4453"
"","4.6910","0.9749","8873.7871"
"","4.7910","0.9962","9063.5928"
"","4.8910","1.0168","9250.1719"
"","4.9910","1.0391","9462.9033"
"","5.0910","1.0595","9631.8232"
"","5.1910","1.0810","9839.0703"
"","5.2910","1.1017","10019.6084"
"","5.3910","1.1229","10218.0967"
"","5.4910","1.1449","10414.0283"
"","5.5910","1.1651","10586.6553"
"","5.6910","1.1867","10778.3389"
"","5.7910","1.2072","10949.4180"
"","5.8910","1.2294","11141.7529"
"","5.9910","1.2502","11292.1406"
"","6.0910","1.2713","11460.4102"
"","6.1910","1.2919","11594.9688"
"","6.2910","1.3133","11742.9072"
"","6.3910","1.3355","11870.9551"
"","6.4910","1.3557","11967.3271"
"","6.5910","1.3771","12066.3682"
"","6.6910","1.3979","12146.4648"
"","6.7910","1.4199","12225.7334"
"","6.8910","1.4408","12267.8389"
"","6.9910","1.4618","12318.5244"
"","7.0910","1.4829","12344.0566"
"","7.1910","1.5040","12370.9570"
"","7.2910","1.5260","12383.8213"
"","7.3910","1.5462","12380.3184"
"","7.4910","1.5678","12392.2676"
"","7.5910","1.5886","12386.6846"
"","7.6910","1.6101","12395.4160"
"","7.7910","1.6316","12384.8164"
"","7.8910","1.6522","12390.6963"
"","7.9910","1.6737","12385.9746"
"","8.0910","1.6943","12386.5586"
"","8.1910","1.7164","12394.2832"
"","8.2910","1.7367","12378.1455"
"","8.3910","1.7584","12392.1533"
"","8.4910","1.7790","12380.2539"
"","8.5910","1.8003","12390.0762"
"","8.6910","1.8223","12385.6904"
"","8.7910","1.8425","12382.2227"
"","8.8910","1.8641","12385.1533"
"","8.9910","1.8846","12382.9414"
"","9.0910","1.9068","12392.3545"
"","9.1910","1.9274","12378.9688"
"","9.2910","1.9488","12391.1943"
"","9.3910","1.9696","12381.1611"
"","9.4910","1.9908","12390.0820"
"","9.5910","2.0128","12387.2588"
"","9.6910","2.0330","12381.4395"
"","9.7910","2.0547","12386.3867"
"","9.8910","2.0751","12383.7852"
"","9.9910","2.0970","12395.2666"
"","10.0910","2.1182","12380.9932"
"","10.1910","2.1392","12392.3340"
"","10.2910","2.1602","12383.6768"
"","10.3910","2.1811","12389.0273"
"","10.4910","2.2034","12392.9541"
"","10.5910","2.2235","12379.9141"
"","10.6910","2.2453","12393.1992"
"","10.7910","2.2658","12384.0547"
"","10.8910","2.2877","12397.0771"
"","10.9910","2.3089","12382.1680"
"","11.0910","2.3294","12391.5879"
"","11.1910","2.3509","12385.0615"
"","11.2910","2.3714","12386.7676"
"","11.3910","2.3937","12396.1270"
"","11.4910","2.4141","12379.9707"
"","11.5910","2.4356","12394.4287"
"","11.6910","2.4563","12383.8770"
"","11.7910","2.4777","12393.6562"
"","11.8910","2.4996","12389.7676"
"","11.9910","2.5199","12387.0996"
"","12.0910","2.5416","12388.0166"
"","12.1910","2.5620","12385.5977"
"","12.2910","2.5841","12396.8076"
"","12.3910","2.6050","12382.3906"
"","12.4910","2.6261","12392.9131"
"","12.5910","2.6471","12382.6514"
"","12.6910","2.6678","12390.7100"
"","12.7910","2.6901","12391.2256"
"","12.8910","2.7102","12382.1055"
"","12.9910","2.7320","12388.2236"
"","13.0910","2.7525","12384.2617"
"","13.1910","2.7747","12394.9287"
"","13.2910","2.7956","12379.3555"
"","13.3910","2.8165","12391.6133"
"","13.4910","2.8377","12381.8164"
"","13.5910","2.8585","12387.0312"
"","13.6910","2.8808","12387.8018"
"","13.7910","2.9007","12376.7041"
"","13.8910","2.9226","12386.5107"
"","13.9910","2.9430","12378.8252"
"","14.0910","2.9647","12390.7275"
"","14.1910","2.9862","12377.9453"
"","14.2910","3.0068","12385.2402"
"","14.3910","3.0282","12376.0449"
"","14.4910","3.0489","12381.2744"
"","14.5910","3.0710","12385.0439"
"","14.6910","3.0915","12375.0273"
"","14.7910","3.1132","12384.4336"
"","14.8910","3.1337","12374.3223"
"","14.9910","3.1551","12384.6289"
"","15.0910","3.1768","12375.3662"
"","15.1910","3.1973","12374.8086"
"","15.2910","3.2187","12373.6465"
"","15.3910","3.2394","12374.2793"
"","15.4910","3.2615","12380.9512"
"","15.5910","3.2821","12366.0557"
"","15.6910","3.3035","12380.0420"
"","15.7910","3.3243","12366.5205"
"","15.8910","3.3453","12375.5156"
"","15.9910","3.3677","12373.3584"
"","16.0910","3.3877","12364.1885"
"","16.1910","3.4095","12369.4990"
"","16.2910","3.4298","12363.2275"
"","16.3910","3.4518","12373.8486"
"","16.4910","3.4730","12360.6943"
"","16.5910","3.4938","12369.6777"
"","16.6910","3.5148","12360.0664"
"","16.7910","3.5357","12365.2705"
"","16.8910","3.5580","12366.1777"
"","16.9910","3.5781","12353.8672"
"","17.0910","3.5999","12362.7725"
"","17.1910","3.6205","12354.3184"
"","17.2910","3.6423","12364.7656"
"","17.3910","3.6636","12352.2373"
"","17.4910","3.6840","12359.2920"
"","17.5910","3.7056","12352.5098"
"","17.6910","3.7262","12352.7324"
"","17.7910","3.7483","12356.8740"
"","17.8910","3.7688","12343.3975"
"","17.9910","3.7904","12352.8281"
"","18.0910","3.8109","12343.2510"
"","18.1910","3.8324","12353.7119"
"","18.2910","3.8540","12343.9404"
"","18.3910","3.8746","12345.2695"
"","18.4910","3.8963","12342.9814"
"","18.5910","3.9168","12339.3438"
"","18.6910","3.9388","12347.0566"
"","18.7910","3.9596","12331.2178"
"","18.8910","3.9810","12342.9316"
"","18.9910","4.0018","12330.5947"
"","19.0910","4.0226","12336.8135"
"","19.1910","4.0448","12334.6934"
"","19.2910","4.0649","12326.6328"
"","19.3910","4.0867","12330.7197"
"","19.4910","4.1069","12322.3359"
"","19.5910","4.1291","12337.1631"
"","19.6910","4.1502","12318.0225"
"","19.7910","4.1711","12328.4238"
"","19.8910","4.1923","12315.8477"
"","19.9910","4.2130","12321.3135"
"","20.0910","4.2354","12322.8867"
"","20.1910","4.2555","12308.4668"
"","20.2910","4.2772","12317.8516"
"","20.3910","4.2977","12309.0771"
"","20.4910","4.3195","12318.6592"
"","20.5910","4.3409","12305.0557"
"","20.6910","4.3615","12309.0293"
"","20.7910","4.3829","12302.0137"
"","20.8910","4.4034","12301.5811"
"","20.9910","4.4257","12306.8711"
"","21.0910","4.4461","12290.0605"
"","21.1910","4.4677","12302.1875"
"","21.2910","4.4884","12290.7441"
"","21.3910","4.5098","12298.7266"
"","21.4910","4.5317","12287.8447"
"","21.5910","4.5520","12287.2383"
"","21.6910","4.5736","12282.6699"
"","21.7910","4.5940","12280.3613"
"","21.8910","4.6162","12286.2393"
"","21.9910","4.6369","12270.1045"
"","22.0910","4.6581","12282.4189"
"","22.1910","4.6790","12268.3262"
"","22.2910","4.7000","12275.0664"
"","22.3910","4.7221","12270.4033"
"","22.4910","4.7422","12261.5088"
"","22.5910","4.7640","12264.9600"
"","22.6910","4.7845","12256.6973"
"","22.7910","4.8064","12263.1113"
"","22.8910","4.8275","12249.6689"
"","22.9910","4.8485","12255.4082"
"","23.0910","4.8695","12244.6963"
"","23.1910","4.8904","12247.8467"
"","23.2910","4.9126","12247.9785"
"","23.3910","4.9328","12231.9453"
"","23.4910","4.9545","12240.4795"
"","23.5910","4.9751","12230.7676"
"","23.6910","4.9967","12236.1406"
"","23.7910","5.0183","12224.7529"
"","23.8910","5.0387","12225.1436"
"","23.9910","5.0603","12218.7178"
"","24.0910","5.0810","12216.1562"
"","24.1910","5.1031","12218.9033"
"","24.2910","5.1235","12202.7920"
"","24.3910","5.1452","12210.9629"
"","24.4910","5.1658","12196.9756"
"","24.5910","5.1870","12205.1953"
"","24.6910","5.2089","12192.7549"
"","24.7910","5.2291","12190.5479"
"","24.8910","5.2510","12187.1328"
"","24.9910","5.2714","12180.1982"
"","25.0910","5.2933","12185.1826"
"","25.1910","5.3142","12167.5439"
"","25.2910","5.3355","12176.8369"
"","25.3910","5.3564","12160.3799"
"","25.4910","5.3773","12164.4209"
"","25.5910","5.3993","12159.8223"
"","25.6910","5.4196","12147.1104"
"","25.7910","5.4414","12148.4678"
"","25.8910","5.4619","12138.6875"
"","25.9910","5.4836","12146.9189"
"","26.0910","5.5051","12127.9873"
"","26.1910","5.5257","12133.4053"
"","26.2910","5.5470","12121.1572"
"","26.3910","5.5675","12117.3809"
"","26.4910","5.5899","12117.1650"
"","26.5910","5.6102","12097.8330"
"","26.6910","5.6319","12104.9580"
"","26.7910","5.6525","12091.8525"
"","26.8910","5.6741","12099.2217"
"","26.9910","5.6958","12080.6992"
"","27.0910","5.7161","12081.4990"
"","27.1910","5.7377","12071.2627"
"","27.2910","5.7582","12064.8262"
"","27.3910","5.7805","12067.2324"
"","27.4910","5.8008","12045.0947"
"","27.5910","5.8223","12052.6836"
"","27.6910","5.8430","12036.3096"
"","27.7910","5.8644","12041.6621"
"","27.8910","5.8863","12027.7080"
"","27.9910","5.9063","12020.5439"
"","28.0910","5.9283","12015.9346"
"","28.1910","5.9486","12003.5527"
"","28.2910","5.9707","12005.4639"
"","28.3910","5.9915","11985.0420"
"","28.4910","6.0126","11989.7646"
"","28.5910","6.0339","11974.9707"
"","28.6910","6.0548","11975.7354"
"","28.7910","6.0768","11967.1934"
"","28.8910","6.0970","11950.0000"
"","28.9910","6.1186","11948.2881"
"","29.0910","6.1392","11935.0791"
"","29.1910","6.1607","11933.7734"
"","29.2910","6.1822","11916.8555"
"","29.3910","6.2031","11918.8291"
"","29.4910","6.2244","11902.0684"
"","29.5910","6.2451","11895.8076"
"","29.6910","6.2672","11895.4971"
"","29.7910","6.2877","11872.8057"
"","29.8910","6.3092","11873.1152"
"","29.9910","6.3299","11856.1924"
"","30.0910","6.3515","11858.3018"
"","30.1910","6.3731","11839.1436"
"","30.2910","6.3935","11832.6533"
"","30.3910","6.4149","11821.7441"
"","30.4910","6.4355","11812.7871"
"","30.5910","6.4578","11809.0996"
"","30.6910","6.4780","11783.0645"
"","30.7910","6.4997","11789.9707"
"","30.8910","6.5204","11768.3145"
"","30.9910","6.5415","11766.8018"
"","31.0910","6.5638","11752.0615"
"","31.1910","6.5837","11736.6689"
"","31.2910","6.6057","11730.4814"
"","31.3910","6.6260","11716.0791"
"","31.4910","6.6481","11714.2832"
"","31.5910","6.6689","11689.4072"
"","31.6910","6.6901","11691.9160"
"","31.7910","6.7111","11666.9121"
"","31.8910","6.7320","11664.8096"
"","31.9910","6.7540","11650.7725"
"","32.0910","6.7741","11633.3311"
"","32.1910","6.7960","11628.9482"
"","32.2910","6.8165","11610.7617"
"","32.3910","6.8382","11604.8799"
"","32.4910","6.8597","11585.4287"
"","32.5910","6.8805","11579.9346"
"","32.6910","6.9019","11559.3594"
"","32.7910","6.9224","11549.7100"
"","32.8910","6.9448","11541.8457"
"","32.9910","6.9650","11515.4316"
"","33.0910","6.9866","11512.2148"
"","33.1910","7.0070","11490.5479"
"","33.2910","7.0287","11488.2227"
"","33.3910","7.0504","11464.5596"
"","33.4910","7.0707","11455.8350"
"","33.5910","7.0923","11438.1738"
"","33.6910","7.1128","11424.6016"
"","33.7910","7.1350","11415.5254"
"","33.8910","7.1557","11387.0244"
"","33.9910","7.1769","11384.0547"
"","34.0910","7.1978","11359.3555"
"","34.1910","7.2190","11354.8076"
"","34.2910","7.2409","11331.6943"
"","34.3910","7.2610","11315.1094"
"","34.4910","7.2829","11303.5283"
"","34.5910","7.3034","11280.3457"
"","34.6910","7.3252","11275.2432"
"","34.7910","7.3462","11243.2178"
"","34.8910","7.3674","11240.2832"
"","34.9910","7.3883","11214.2119"
"","35.0910","7.4093","11203.7979"
"","35.1910","7.4314","11185.4033"
"","35.2910","7.4517","11161.6064"
"","35.3910","7.4735","11149.1348"
"","35.4910","7.4939","11122.4150"
"","35.5910","7.5158","11114.8281"
"","35.6910","7.5369","11083.7939"
"","35.7910","7.5577","11076.0420"
"","35.8910","7.5792","11049.8223"
